filename,width,height,class,xmin,ymin,xmax,ymax
distalBar(44).jpg,320,240,distalBar,201,38,292,206
distalBar(45).jpg,320,240,distalBar,206,37,287,208
distalBar(46).jpg,320,240,distalBar,202,39,288,207
distalBar(47).jpg,320,240,distalBar,206,37,287,206
distalBar(48).jpg,320,240,distalBar,202,37,292,207
distalBar(49).jpg,320,240,distalBar,199,38,290,206
distalBar(5).jpg,320,240,distalBar,201,36,293,209
distalBar(50).jpg,320,240,distalBar,205,37,288,206
distalBar(51).jpg,320,240,distalBar,202,36,288,205
distalBar(52).jpg,320,240,distalBar,201,36,290,207
distalBar(53).jpg,320,240,distalBar,204,37,292,205
distalBar(54).jpg,320,240,distalBar,202,37,293,205
distalBar(55).jpg,320,240,distalBar,198,37,290,205
distalBar(56).jpg,320,240,distalBar,199,37,294,204
distalBar(57).jpg,320,240,distalBar,197,38,293,204
distalBar(58).jpg,320,240,distalBar,201,37,291,206
distalBar(59).jpg,320,240,distalBar,200,37,286,205
distalBar(6).jpg,320,240,distalBar,200,33,293,210
distalBar(60).jpg,320,240,distalBar,197,37,291,206
distalBar(61).jpg,320,240,distalBar,203,36,293,206
distalBar(62).jpg,320,240,distalBar,200,37,289,208
distalBar(63).jpg,320,240,distalBar,199,38,292,207
distalBar(64).jpg,320,240,distalBar,201,36,291,207
distalBar(65).jpg,320,240,distalBar,199,38,292,206
distalBar(66).jpg,320,240,distalBar,203,36,287,204
distalBar(67).jpg,320,240,distalBar,205,38,290,206
distalBar(68).jpg,320,240,distalBar,202,38,290,205
distalBar(69).jpg,320,240,distalBar,199,36,292,207
distalBar(7).jpg,320,240,distalBar,201,36,290,209
distalBar(70).jpg,320,240,distalBar,197,36,293,205
distalBar(71).jpg,320,240,distalBar,199,37,290,205
distalBar(72).jpg,320,240,distalBar,198,36,288,206
distalBar(73).jpg,320,240,distalBar,206,38,291,205
distalBar(74).jpg,320,240,distalBar,198,38,291,206
distalBar(75).jpg,320,240,distalBar,202,37,293,207
distalBar(76).jpg,320,240,distalBar,196,38,291,207
distalBar(77).jpg,320,240,distalBar,196,37,294,206
distalBar(78).jpg,320,240,distalBar,201,38,294,206
distalBar(79).jpg,320,240,distalBar,199,38,292,206
distalBar(8).jpg,320,240,distalBar,203,35,292,209
distalBar(80).jpg,320,240,distalBar,204,37,292,207
distalBar(81).jpg,320,240,distalBar,198,38,294,205
distalBar(82).jpg,320,240,distalBar,197,36,291,205
distalBar(83).jpg,320,240,distalBar,212,38,292,206
distalBar(84).jpg,320,240,distalBar,203,36,295,206
distalBar(85).jpg,320,240,distalBar,201,38,294,204
distalBar(86).jpg,320,240,distalBar,202,36,292,206
distalBar(87).jpg,320,240,distalBar,198,36,294,205
distalBar(88).jpg,320,240,distalBar,197,35,293,206
distalBar(89).jpg,320,240,distalBar,200,34,291,207
distalBar(9).jpg,320,240,distalBar,203,35,294,208
distalBar(90).jpg,320,240,distalBar,198,35,292,206
distalBar(91).jpg,320,240,distalBar,197,36,292,207
distalBar(92).jpg,320,240,distalBar,209,38,291,206
distalBar(93).jpg,320,240,distalBar,201,37,289,206
distalBar(94).jpg,320,240,distalBar,200,38,291,207
distalBar(95).jpg,320,240,distalBar,200,38,291,208
distalBar(96).jpg,320,240,distalBar,208,36,289,206
distalBar(97).jpg,320,240,distalBar,201,35,289,208
distalBar(98).jpg,320,240,distalBar,203,36,289,208
distalBar(99).jpg,320,240,distalBar,203,36,291,207
distributaryChannelFill(1).jpg,320,240,distributaryChannelFill,115,37,285,208
distributaryChannelFill(10).jpg,320,240,distributaryChannelFill,113,36,285,206
distributaryChannelFill(100).jpg,320,240,distributaryChannelFill,116,36,284,207
distributaryChannelFill(101).jpg,320,240,distributaryChannelFill,118,35,282,207
distributaryChannelFill(102).jpg,320,240,distributaryChannelFill,116,35,283,208
distributaryChannelFill(103).jpg,320,240,distributaryChannelFill,115,38,286,206
distributaryChannelFill(104).jpg,320,240,distributaryChannelFill,117,36,285,206
distributaryChannelFill(105).jpg,320,240,distributaryChannelFill,114,35,285,206
distributaryChannelFill(106).jpg,320,240,distributaryChannelFill,115,36,286,205
distributaryChannelFill(107).jpg,320,240,distributaryChannelFill,114,36,283,207
distributaryChannelFill(108).jpg,320,240,distributaryChannelFill,114,39,283,206
distributaryChannelFill(109).jpg,320,240,distributaryChannelFill,113,37,283,205
distributaryChannelFill(11).jpg,320,240,distributaryChannelFill,113,35,285,204
distributaryChannelFill(110).jpg,320,240,distributaryChannelFill,115,37,284,207
distributaryChannelFill(111).jpg,320,240,distributaryChannelFill,115,39,283,206
distributaryChannelFill(112).jpg,320,240,distributaryChannelFill,115,36,284,208
distributaryChannelFill(113).jpg,320,240,distributaryChannelFill,115,38,285,206
distributaryChannelFill(114).jpg,320,240,distributaryChannelFill,116,37,287,207
distributaryChannelFill(115).jpg,320,240,distributaryChannelFill,114,36,284,206
distributaryChannelFill(116).jpg,320,240,distributaryChannelFill,115,35,283,208
distributaryChannelFill(117).jpg,320,240,distributaryChannelFill,114,35,285,206
distributaryChannelFill(118).jpg,320,240,distributaryChannelFill,113,36,283,206
distributaryChannelFill(119).jpg,320,240,distributaryChannelFill,114,36,286,206
distributaryChannelFill(12).jpg,320,240,distributaryChannelFill,117,35,289,207
distributaryChannelFill(120).jpg,320,240,distributaryChannelFill,116,39,284,206
distributaryChannelFill(121).jpg,320,240,distributaryChannelFill,113,37,285,206
distributaryChannelFill(122).jpg,320,240,distributaryChannelFill,113,34,287,207
distributaryChannelFill(123).jpg,320,240,distributaryChannelFill,117,36,287,205
distributaryChannelFill(124).jpg,320,240,distributaryChannelFill,115,37,287,206
distributaryChannelFill(125).jpg,320,240,distributaryChannelFill,116,37,288,204
distributaryChannelFill(126).jpg,320,240,distributaryChannelFill,113,37,285,206
distributaryChannelFill(127).jpg,320,240,distributaryChannelFill,117,36,288,204
distributaryChannelFill(128).jpg,320,240,distributaryChannelFill,114,36,286,205
distributaryChannelFill(129).jpg,320,240,distributaryChannelFill,113,37,285,206
distributaryChannelFill(13).jpg,320,240,distributaryChannelFill,111,36,285,206
distributaryChannelFill(130).jpg,320,240,distributaryChannelFill,114,37,287,206
distributaryChannelFill(131).jpg,320,240,distributaryChannelFill,114,37,286,208
distributaryChannelFill(132).jpg,320,240,distributaryChannelFill,113,36,287,205
distributaryChannelFill(133).jpg,320,240,distributaryChannelFill,113,37,287,206
distributaryChannelFill(134).jpg,320,240,distributaryChannelFill,113,37,284,206
distributaryChannelFill(135).jpg,320,240,distributaryChannelFill,114,37,288,205
distributaryChannelFill(136).jpg,320,240,distributaryChannelFill,114,38,286,206
distributaryChannelFill(137).jpg,320,240,distributaryChannelFill,114,36,286,205
distributaryChannelFill(138).jpg,320,240,distributaryChannelFill,116,38,289,205
distributaryChannelFill(139).jpg,320,240,distributaryChannelFill,113,37,287,206
distributaryChannelFill(14).jpg,320,240,distributaryChannelFill,115,36,285,204
distributaryChannelFill(140).jpg,320,240,distributaryChannelFill,114,36,288,206
distributaryChannelFill(141).jpg,320,240,distributaryChannelFill,113,35,285,205
distributaryChannelFill(142).jpg,320,240,distributaryChannelFill,114,38,286,205
distributaryChannelFill(143).jpg,320,240,distributaryChannelFill,116,38,288,205
distributaryChannelFill(144).jpg,320,240,distributaryChannelFill,115,36,288,205
distributaryChannelFill(145).jpg,320,240,distributaryChannelFill,114,37,289,205
distributaryChannelFill(146).jpg,320,240,distributaryChannelFill,113,36,285,204
distributaryChannelFill(147).jpg,320,240,distributaryChannelFill,111,38,286,206
distributaryChannelFill(148).jpg,320,240,distributaryChannelFill,115,37,290,206
distributaryChannelFill(149).jpg,320,240,distributaryChannelFill,113,37,285,207
distributaryChannelFill(15).jpg,320,240,distributaryChannelFill,116,37,286,205
distributaryChannelFill(150).jpg,320,240,distributaryChannelFill,114,37,288,206
distributaryChannelFill(151).jpg,320,240,distributaryChannelFill,114,37,287,207
distributaryChannelFill(152).jpg,320,240,distributaryChannelFill,115,35,286,207
distributaryChannelFill(153).jpg,320,240,distributaryChannelFill,115,37,285,208
distributaryChannelFill(154).jpg,320,240,distributaryChannelFill,113,38,287,205
distributaryChannelFill(155).jpg,320,240,distributaryChannelFill,113,38,287,206
distributaryChannelFill(156).jpg,320,240,distributaryChannelFill,113,37,288,206
distributaryChannelFill(157).jpg,320,240,distributaryChannelFill,113,38,287,205
distributaryChannelFill(158).jpg,320,240,distributaryChannelFill,116,38,285,206
distributaryChannelFill(159).jpg,320,240,distributaryChannelFill,114,38,287,206
distributaryChannelFill(16).jpg,320,240,distributaryChannelFill,115,38,288,206
distributaryChannelFill(160).jpg,320,240,distributaryChannelFill,112,37,285,208
distributaryChannelFill(161).jpg,320,240,distributaryChannelFill,114,36,286,206
distributaryChannelFill(162).jpg,320,240,distributaryChannelFill,117,35,285,207
distributaryChannelFill(163).jpg,320,240,distributaryChannelFill,113,36,285,207
distributaryChannelFill(164).jpg,320,240,distributaryChannelFill,115,35,285,208
distributaryChannelFill(165).jpg,320,240,distributaryChannelFill,115,36,285,205
distributaryChannelFill(166).jpg,320,240,distributaryChannelFill,116,36,287,206
distributaryChannelFill(167).jpg,320,240,distributaryChannelFill,113,35,286,207
distributaryChannelFill(168).jpg,320,240,distributaryChannelFill,118,37,285,206
distributaryChannelFill(169).jpg,320,240,distributaryChannelFill,116,36,285,206
distributaryChannelFill(17).jpg,320,240,distributaryChannelFill,115,39,288,204
distributaryChannelFill(170).jpg,320,240,distributaryChannelFill,114,38,284,206
distributaryChannelFill(171).jpg,320,240,distributaryChannelFill,116,37,288,206
distributaryChannelFill(172).jpg,320,240,distributaryChannelFill,119,35,285,206
distributaryChannelFill(173).jpg,320,240,distributaryChannelFill,116,35,285,209
distributaryChannelFill(174).jpg,320,240,distributaryChannelFill,117,36,285,207
distributaryChannelFill(175).jpg,320,240,distributaryChannelFill,113,35,285,207
distributaryChannelFill(176).jpg,320,240,distributaryChannelFill,114,36,285,207
distributaryChannelFill(177).jpg,320,240,distributaryChannelFill,114,36,285,206
distributaryChannelFill(178).jpg,320,240,distributaryChannelFill,116,36,286,209
distributaryChannelFill(179).jpg,320,240,distributaryChannelFill,117,36,284,207
distributaryChannelFill(18).jpg,320,240,distributaryChannelFill,116,39,287,206
distributaryChannelFill(180).jpg,320,240,distributaryChannelFill,115,36,287,205
distributaryChannelFill(19).jpg,320,240,distributaryChannelFill,116,39,286,205
distributaryChannelFill(2).jpg,320,240,distributaryChannelFill,114,38,285,209
distributaryChannelFill(20).jpg,320,240,distributaryChannelFill,115,38,285,204
distributaryChannelFill(21).jpg,320,240,distributaryChannelFill,118,37,287,204
distributaryChannelFill(22).jpg,320,240,distributaryChannelFill,115,38,288,204
distributaryChannelFill(23).jpg,320,240,distributaryChannelFill,118,35,291,205
distributaryChannelFill(24).jpg,320,240,distributaryChannelFill,112,33,286,206
distributaryChannelFill(25).jpg,320,240,distributaryChannelFill,116,37,286,206
distributaryChannelFill(26).jpg,320,240,distributaryChannelFill,114,36,288,208
distributaryChannelFill(27).jpg,320,240,distributaryChannelFill,115,36,287,206
distributaryChannelFill(28).jpg,320,240,distributaryChannelFill,113,38,288,205
distributaryChannelFill(29).jpg,320,240,distributaryChannelFill,113,36,288,206
distributaryChannelFill(3).jpg,320,240,distributaryChannelFill,116,37,285,209
distributaryChannelFill(30).jpg,320,240,distributaryChannelFill,118,38,286,206
distributaryChannelFill(31).jpg,320,240,distributaryChannelFill,113,36,287,206
distributaryChannelFill(32).jpg,320,240,distributaryChannelFill,115,36,288,205
distributaryChannelFill(33).jpg,320,240,distributaryChannelFill,114,36,287,205
distributaryChannelFill(34).jpg,320,240,distributaryChannelFill,115,37,286,206
distributaryChannelFill(35).jpg,320,240,distributaryChannelFill,115,36,283,208
distributaryChannelFill(36).jpg,320,240,distributaryChannelFill,114,36,284,208
distributaryChannelFill(37).jpg,320,240,distributaryChannelFill,116,36,288,207
distributaryChannelFill(38).jpg,320,240,distributaryChannelFill,114,36,289,207
distributaryChannelFill(39).jpg,320,240,distributaryChannelFill,115,36,287,206
distributaryChannelFill(4).jpg,320,240,distributaryChannelFill,116,36,286,208
distributaryChannelFill(40).jpg,320,240,distributaryChannelFill,115,36,286,206
distributaryChannelFill(41).jpg,320,240,distributaryChannelFill,115,36,285,206
distributaryChannelFill(42).jpg,320,240,distributaryChannelFill,114,36,288,207
distributaryChannelFill(43).jpg,320,240,distributaryChannelFill,116,34,288,209
distributaryChannelFill(44).jpg,320,240,distributaryChannelFill,114,36,289,205
distributaryChannelFill(45).jpg,320,240,distributaryChannelFill,117,35,288,208
distributaryChannelFill(46).jpg,320,240,distributaryChannelFill,115,36,289,207
distributaryChannelFill(47).jpg,320,240,distributaryChannelFill,113,37,284,207
distributaryChannelFill(48).jpg,320,240,distributaryChannelFill,114,35,288,206
distributaryChannelFill(49).jpg,320,240,distributaryChannelFill,115,36,284,207
distributaryChannelFill(5).jpg,320,240,distributaryChannelFill,117,34,286,208
distributaryChannelFill(50).jpg,320,240,distributaryChannelFill,114,35,287,207
distributaryChannelFill(51).jpg,320,240,distributaryChannelFill,115,36,283,207
distributaryChannelFill(52).jpg,320,240,distributaryChannelFill,114,36,286,207
distributaryChannelFill(53).jpg,320,240,distributaryChannelFill,116,35,287,206
distributaryChannelFill(54).jpg,320,240,distributaryChannelFill,113,36,286,206
distributaryChannelFill(55).jpg,320,240,distributaryChannelFill,115,37,285,206
distributaryChannelFill(56).jpg,320,240,distributaryChannelFill,114,35,287,209
distributaryChannelFill(57).jpg,320,240,distributaryChannelFill,115,35,287,208
distributaryChannelFill(58).jpg,320,240,distributaryChannelFill,114,35,285,208
distributaryChannelFill(59).jpg,320,240,distributaryChannelFill,117,36,286,209
distributaryChannelFill(6).jpg,320,240,distributaryChannelFill,113,36,287,208
distributaryChannelFill(60).jpg,320,240,distributaryChannelFill,114,35,285,210
distributaryChannelFill(61).jpg,320,240,distributaryChannelFill,117,34,287,208
distributaryChannelFill(62).jpg,320,240,distributaryChannelFill,116,37,285,210
distributaryChannelFill(63).jpg,320,240,distributaryChannelFill,117,35,284,209
distributaryChannelFill(64).jpg,320,240,distributaryChannelFill,115,34,287,207
distributaryChannelFill(65).jpg,320,240,distributaryChannelFill,115,36,285,207
distributaryChannelFill(66).jpg,320,240,distributaryChannelFill,114,35,285,209
distributaryChannelFill(67).jpg,320,240,distributaryChannelFill,116,35,287,208
distributaryChannelFill(68).jpg,320,240,distributaryChannelFill,116,35,284,208
distributaryChannelFill(69).jpg,320,240,distributaryChannelFill,115,36,287,207
distributaryChannelFill(7).jpg,320,240,distributaryChannelFill,114,36,288,206
distributaryChannelFill(70).jpg,320,240,distributaryChannelFill,115,35,289,207
distributaryChannelFill(71).jpg,320,240,distributaryChannelFill,116,35,288,210
distributaryChannelFill(72).jpg,320,240,distributaryChannelFill,114,36,287,208
distributaryChannelFill(73).jpg,320,240,distributaryChannelFill,118,37,285,209
distributaryChannelFill(74).jpg,320,240,distributaryChannelFill,118,35,286,209
distributaryChannelFill(75).jpg,320,240,distributaryChannelFill,118,35,285,208
distributaryChannelFill(76).jpg,320,240,distributaryChannelFill,114,35,284,208
distributaryChannelFill(77).jpg,320,240,distributaryChannelFill,114,36,285,208
distributaryChannelFill(78).jpg,320,240,distributaryChannelFill,114,36,285,208
distributaryChannelFill(79).jpg,320,240,distributaryChannelFill,115,35,285,211
distributaryChannelFill(8).jpg,320,240,distributaryChannelFill,115,36,287,206
distributaryChannelFill(80).jpg,320,240,distributaryChannelFill,113,35,283,207
distributaryChannelFill(81).jpg,320,240,distributaryChannelFill,115,36,286,209
distributaryChannelFill(82).jpg,320,240,distributaryChannelFill,116,37,287,207
distributaryChannelFill(83).jpg,320,240,distributaryChannelFill,116,35,285,207
distributaryChannelFill(84).jpg,320,240,distributaryChannelFill,114,37,284,207
distributaryChannelFill(85).jpg,320,240,distributaryChannelFill,115,36,283,206
distributaryChannelFill(86).jpg,320,240,distributaryChannelFill,116,37,287,207
distributaryChannelFill(87).jpg,320,240,distributaryChannelFill,112,36,284,207
distributaryChannelFill(88).jpg,320,240,distributaryChannelFill,117,36,285,208
distributaryChannelFill(89).jpg,320,240,distributaryChannelFill,116,37,286,206
distributaryChannelFill(9).jpg,320,240,distributaryChannelFill,118,35,285,205
distributaryChannelFill(90).jpg,320,240,distributaryChannelFill,116,36,286,207
distributaryChannelFill(91).jpg,320,240,distributaryChannelFill,114,35,285,209
distributaryChannelFill(92).jpg,320,240,distributaryChannelFill,117,38,284,208
distributaryChannelFill(93).jpg,320,240,distributaryChannelFill,116,36,284,208
distributaryChannelFill(94).jpg,320,240,distributaryChannelFill,118,37,284,208
distributaryChannelFill(95).jpg,320,240,distributaryChannelFill,114,36,285,207
distributaryChannelFill(96).jpg,320,240,distributaryChannelFill,114,36,284,209
distributaryChannelFill(97).jpg,320,240,distributaryChannelFill,112,37,284,206
distributaryChannelFill(98).jpg,320,240,distributaryChannelFill,112,37,283,207
distributaryChannelFill(99).jpg,320,240,distributaryChannelFill,113,37,283,206
distributaryMouthBar(1).jpg,320,240,distributaryMouthBar,122,33,283,208
distributaryMouthBar(10).jpg,320,240,distributaryMouthBar,123,35,287,209
distributaryMouthBar(100).jpg,320,240,distributaryMouthBar,121,34,285,210
distributaryMouthBar(101).jpg,320,240,distributaryMouthBar,123,35,282,208
distributaryMouthBar(102).jpg,320,240,distributaryMouthBar,122,34,283,209
distributaryMouthBar(103).jpg,320,240,distributaryMouthBar,120,37,283,209
distributaryMouthBar(104).jpg,320,240,distributaryMouthBar,123,35,283,208
distributaryMouthBar(105).jpg,320,240,distributaryMouthBar,118,35,285,207
distributaryMouthBar(106).jpg,320,240,distributaryMouthBar,120,34,285,206
distributaryMouthBar(107).jpg,320,240,distributaryMouthBar,118,33,283,208
distributaryMouthBar(108).jpg,320,240,distributaryMouthBar,123,34,289,207
distributaryMouthBar(109).jpg,320,240,distributaryMouthBar,124,34,284,207
distributaryMouthBar(11).jpg,320,240,distributaryMouthBar,117,33,283,209
distributaryMouthBar(110).jpg,320,240,distributaryMouthBar,121,35,285,209
distributaryMouthBar(111).jpg,320,240,distributaryMouthBar,119,34,283,209
distributaryMouthBar(112).jpg,320,240,distributaryMouthBar,120,35,286,207
distributaryMouthBar(113).jpg,320,240,distributaryMouthBar,123,31,286,208
distributaryMouthBar(114).jpg,320,240,distributaryMouthBar,121,35,284,207
distributaryMouthBar(115).jpg,320,240,distributaryMouthBar,121,35,285,210
distributaryMouthBar(116).jpg,320,240,distributaryMouthBar,120,31,281,209
distributaryMouthBar(117).jpg,320,240,distributaryMouthBar,124,39,285,209
distributaryMouthBar(118).jpg,320,240,distributaryMouthBar,121,35,283,207
distributaryMouthBar(119).jpg,320,240,distributaryMouthBar,120,34,283,208
distributaryMouthBar(12).jpg,320,240,distributaryMouthBar,125,33,288,209
distributaryMouthBar(120).jpg,320,240,distributaryMouthBar,120,34,285,206
distributaryMouthBar(121).jpg,320,240,distributaryMouthBar,122,34,283,210
distributaryMouthBar(122).jpg,320,240,distributaryMouthBar,120,35,284,208
distributaryMouthBar(123).jpg,320,240,distributaryMouthBar,120,35,283,207
distributaryMouthBar(124).jpg,320,240,distributaryMouthBar,122,36,280,207
distributaryMouthBar(125).jpg,320,240,distributaryMouthBar,119,33,282,208
distributaryMouthBar(126).jpg,320,240,distributaryMouthBar,122,34,282,210
distributaryMouthBar(127).jpg,320,240,distributaryMouthBar,120,36,283,208
distributaryMouthBar(128).jpg,320,240,distributaryMouthBar,124,34,281,207
distributaryMouthBar(129).jpg,320,240,distributaryMouthBar,121,35,285,207
distributaryMouthBar(13).jpg,320,240,distributaryMouthBar,119,35,283,209
distributaryMouthBar(130).jpg,320,240,distributaryMouthBar,123,36,288,208
distributaryMouthBar(131).jpg,320,240,distributaryMouthBar,125,35,283,206
distributaryMouthBar(132).jpg,320,240,distributaryMouthBar,124,36,283,207
distributaryMouthBar(133).jpg,320,240,distributaryMouthBar,119,37,284,207
distributaryMouthBar(134).jpg,320,240,distributaryMouthBar,122,36,285,208
distributaryMouthBar(135).jpg,320,240,distributaryMouthBar,120,37,281,207
distributaryMouthBar(136).jpg,320,240,distributaryMouthBar,120,35,281,208
distributaryMouthBar(137).jpg,320,240,distributaryMouthBar,124,35,283,208
distributaryMouthBar(138).jpg,320,240,distributaryMouthBar,121,37,281,210
distributaryMouthBar(139).jpg,320,240,distributaryMouthBar,121,37,282,207
distributaryMouthBar(14).jpg,320,240,distributaryMouthBar,119,35,283,210
distributaryMouthBar(140).jpg,320,240,distributaryMouthBar,125,35,285,208
distributaryMouthBar(141).jpg,320,240,distributaryMouthBar,120,36,285,207
distributaryMouthBar(142).jpg,320,240,distributaryMouthBar,127,36,289,209
distributaryMouthBar(143).jpg,320,240,distributaryMouthBar,119,34,283,207
distributaryMouthBar(144).jpg,320,240,distributaryMouthBar,125,37,284,208
distributaryMouthBar(145).jpg,320,240,distributaryMouthBar,124,35,283,207
distributaryMouthBar(146).jpg,320,240,distributaryMouthBar,121,36,284,207
distributaryMouthBar(147).jpg,320,240,distributaryMouthBar,121,35,284,210
distributaryMouthBar(148).jpg,320,240,distributaryMouthBar,119,35,285,208
distributaryMouthBar(149).jpg,320,240,distributaryMouthBar,120,35,284,209
distributaryMouthBar(15).jpg,320,240,distributaryMouthBar,121,34,283,209
distributaryMouthBar(150).jpg,320,240,distributaryMouthBar,121,35,284,209
distributaryMouthBar(151).jpg,320,240,distributaryMouthBar,121,36,283,207
distributaryMouthBar(152).jpg,320,240,distributaryMouthBar,124,36,284,207
distributaryMouthBar(153).jpg,320,240,distributaryMouthBar,121,35,281,207
distributaryMouthBar(154).jpg,320,240,distributaryMouthBar,121,36,282,209
distributaryMouthBar(155).jpg,320,240,distributaryMouthBar,121,35,283,207
distributaryMouthBar(156).jpg,320,240,distributaryMouthBar,124,35,282,208
distributaryMouthBar(157).jpg,320,240,distributaryMouthBar,119,34,282,206
distributaryMouthBar(158).jpg,320,240,distributaryMouthBar,123,37,283,207
distributaryMouthBar(159).jpg,320,240,distributaryMouthBar,124,35,279,208
distributaryMouthBar(16).jpg,320,240,distributaryMouthBar,123,34,284,210
distributaryMouthBar(160).jpg,320,240,distributaryMouthBar,120,34,284,207
distributaryMouthBar(161).jpg,320,240,distributaryMouthBar,121,32,283,209
distributaryMouthBar(162).jpg,320,240,distributaryMouthBar,121,35,284,208
distributaryMouthBar(163).jpg,320,240,distributaryMouthBar,122,33,286,209
distributaryMouthBar(164).jpg,320,240,distributaryMouthBar,123,36,283,208
distributaryMouthBar(165).jpg,320,240,distributaryMouthBar,120,35,284,208
distributaryMouthBar(166).jpg,320,240,distributaryMouthBar,120,36,284,209
distributaryMouthBar(167).jpg,320,240,distributaryMouthBar,122,37,283,208
distributaryMouthBar(168).jpg,320,240,distributaryMouthBar,122,37,285,207
distributaryMouthBar(169).jpg,320,240,distributaryMouthBar,122,37,283,207
distributaryMouthBar(17).jpg,320,240,distributaryMouthBar,121,34,282,210
distributaryMouthBar(170).jpg,320,240,distributaryMouthBar,121,37,284,207
distributaryMouthBar(171).jpg,320,240,distributaryMouthBar,120,37,283,206
distributaryMouthBar(172).jpg,320,240,distributaryMouthBar,125,35,282,206
distributaryMouthBar(173).jpg,320,240,distributaryMouthBar,122,37,282,206
distributaryMouthBar(174).jpg,320,240,distributaryMouthBar,125,37,283,206
distributaryMouthBar(175).jpg,320,240,distributaryMouthBar,126,36,284,207
distributaryMouthBar(176).jpg,320,240,distributaryMouthBar,120,36,282,207
distributaryMouthBar(177).jpg,320,240,distributaryMouthBar,123,37,284,205
distributaryMouthBar(178).jpg,320,240,distributaryMouthBar,122,37,284,206
distributaryMouthBar(179).jpg,320,240,distributaryMouthBar,123,36,284,207
distributaryMouthBar(18).jpg,320,240,distributaryMouthBar,121,34,284,209
distributaryMouthBar(180).jpg,320,240,distributaryMouthBar,123,37,284,205
distributaryMouthBar(19).jpg,320,240,distributaryMouthBar,118,35,282,208
distributaryMouthBar(2).jpg,320,240,distributaryMouthBar,124,35,283,210
distributaryMouthBar(20).jpg,320,240,distributaryMouthBar,126,34,281,207
distributaryMouthBar(21).jpg,320,240,distributaryMouthBar,122,34,284,209
distributaryMouthBar(22).jpg,320,240,distributaryMouthBar,118,33,284,208
distributaryMouthBar(23).jpg,320,240,distributaryMouthBar,126,34,285,209
distributaryMouthBar(24).jpg,320,240,distributaryMouthBar,120,33,283,207
distributaryMouthBar(25).jpg,320,240,distributaryMouthBar,123,34,283,208
distributaryMouthBar(26).jpg,320,240,distributaryMouthBar,120,35,287,206
distributaryMouthBar(27).jpg,320,240,distributaryMouthBar,121,36,281,207
distributaryMouthBar(28).jpg,320,240,distributaryMouthBar,122,36,282,208
distributaryMouthBar(29).jpg,320,240,distributaryMouthBar,121,35,287,208
distributaryMouthBar(3).jpg,320,240,distributaryMouthBar,121,34,282,209
distributaryMouthBar(30).jpg,320,240,distributaryMouthBar,126,35,281,206
distributaryMouthBar(31).jpg,320,240,distributaryMouthBar,120,33,282,208
distributaryMouthBar(32).jpg,320,240,distributaryMouthBar,123,36,287,207
distributaryMouthBar(33).jpg,320,240,distributaryMouthBar,124,35,286,209
distributaryMouthBar(34).jpg,320,240,distributaryMouthBar,122,35,282,208
distributaryMouthBar(35).jpg,320,240,distributaryMouthBar,122,37,282,208
distributaryMouthBar(36).jpg,320,240,distributaryMouthBar,123,36,282,208
distributaryMouthBar(37).jpg,320,240,distributaryMouthBar,121,37,282,208
distributaryMouthBar(38).jpg,320,240,distributaryMouthBar,124,37,283,207
distributaryMouthBar(39).jpg,320,240,distributaryMouthBar,124,38,283,207
distributaryMouthBar(4).jpg,320,240,distributaryMouthBar,121,35,285,207
distributaryMouthBar(40).jpg,320,240,distributaryMouthBar,122,39,281,205
distributaryMouthBar(41).jpg,320,240,distributaryMouthBar,120,36,284,205
distributaryMouthBar(42).jpg,320,240,distributaryMouthBar,122,34,282,205
distributaryMouthBar(43).jpg,320,240,distributaryMouthBar,124,36,284,207
distributaryMouthBar(44).jpg,320,240,distributaryMouthBar,124,38,284,206
distributaryMouthBar(45).jpg,320,240,distributaryMouthBar,123,37,287,208
distributaryMouthBar(46).jpg,320,240,distributaryMouthBar,124,36,286,207
distributaryMouthBar(47).jpg,320,240,distributaryMouthBar,121,34,283,208
distributaryMouthBar(48).jpg,320,240,distributaryMouthBar,119,34,285,207
distributaryMouthBar(49).jpg,320,240,distributaryMouthBar,122,35,285,207
distributaryMouthBar(5).jpg,320,240,distributaryMouthBar,120,34,285,209
distributaryMouthBar(50).jpg,320,240,distributaryMouthBar,124,35,285,207
distributaryMouthBar(51).jpg,320,240,distributaryMouthBar,122,38,283,208
distributaryMouthBar(52).jpg,320,240,distributaryMouthBar,124,35,284,206
distributaryMouthBar(53).jpg,320,240,distributaryMouthBar,121,37,284,207
distributaryMouthBar(54).jpg,320,240,distributaryMouthBar,121,36,282,208
distributaryMouthBar(55).jpg,320,240,distributaryMouthBar,123,36,281,207
distributaryMouthBar(56).jpg,320,240,distributaryMouthBar,124,37,285,208
distributaryMouthBar(57).jpg,320,240,distributaryMouthBar,121,36,284,207
distributaryMouthBar(58).jpg,320,240,distributaryMouthBar,120,36,283,206
distributaryMouthBar(59).jpg,320,240,distributaryMouthBar,120,36,284,207
distributaryMouthBar(6).jpg,320,240,distributaryMouthBar,120,34,286,207
distributaryMouthBar(60).jpg,320,240,distributaryMouthBar,120,36,285,207
distributaryMouthBar(61).jpg,320,240,distributaryMouthBar,120,36,283,206
distributaryMouthBar(62).jpg,320,240,distributaryMouthBar,122,37,284,207
distributaryMouthBar(63).jpg,320,240,distributaryMouthBar,121,36,285,207
distributaryMouthBar(64).jpg,320,240,distributaryMouthBar,121,36,283,207
